报告年份,原始文件,年度文件内行号,段内对齐序号,全局对齐序号,中文,英文,中文句数,英文句数,对齐类型,对齐成本,中文字符数,英文词数,英中长度比例,是否需要人工复核,问题类型,清洗说明,原始中文,原始英文,中文清洗动作,英文清洗动作
2025,02_report_2025.csv,66,2,344,加强普惠性、基础性、兜底性民生建设，稳步提高公共服务和社会保障水平，促进社会和谐稳定，不断增强人民群众获得感幸福感安全感。,"We will steadily improve public services and social security, promote social harmony and stability, and see that our people have a growing sense of fulfillment, happiness, and security.",1,1,1-1,0.4469,61,28,0.459,False,,无需自动清洗 | 无需自动清洗,加强普惠性、基础性、兜底性民生建设，稳步提高公共服务和社会保障水平，促进社会和谐稳定，不断增强人民群众获得感幸福感安全感。,"We will steadily improve public services and social security, promote social harmony and stability, and see that our people have a growing sense of fulfillment, happiness, and security.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,1,345,更大力度稳定和扩大就业。,We will redouble efforts to stabilize and expand employment.,1,1,1-1,0.1043,12,9,0.75,False,,无需自动清洗 | 无需自动清洗,更大力度稳定和扩大就业。,We will redouble efforts to stabilize and expand employment.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,2,346,就业是民生之本。,Employment is crucial to the people's wellbeing.,1,1,1-1,0.0499,8,7,0.875,False,,无需自动清洗 | 无需自动清洗,就业是民生之本。,Employment is crucial to the people's wellbeing.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,3,347,要完善就业优先政策，加大各类资金资源统筹支持力度，促进充分就业、提高就业质量。,"Keeping this in mind, we will further refine the employment-first policy and make better use of various types of funds and resources to provide stronger support. This will help promote full and higher-quality employment.",1,2,1-2,0.1962,39,34,0.8718,False,,无需自动清洗 | 无需自动清洗,要完善就业优先政策，加大各类资金资源统筹支持力度，促进充分就业、提高就业质量。,"Keeping this in mind, we will further refine the employment-first policy and make better use of various types of funds and resources to provide stronger support. This will help promote full and higher-quality employment.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,4,348,实施重点领域、重点行业、城乡基层和中小微企业就业支持计划，用足用好稳岗返还、税费减免、就业补贴等政策。,"We will fully leverage all relevant policies, including unemployment insurance premium refunds, tax and fee cuts, and employment subsidies, to carry out employment support plans targeted at key areas and industries, urban and rural communities, and micro, small, and medium enterprises.",1,1,1-1,0.0349,51,41,0.8039,False,,无需自动清洗 | 无需自动清洗,实施重点领域、重点行业、城乡基层和中小微企业就业支持计划，用足用好稳岗返还、税费减免、就业补贴等政策。,"We will fully leverage all relevant policies, including unemployment insurance premium refunds, tax and fee cuts, and employment subsidies, to carry out employment support plans targeted at key areas and industries, urban and rural communities, and micro, small, and medium enterprises.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,5,349,支持劳动密集型产业吸纳和稳定就业，统筹好新技术应用和岗位转换，创造新的就业机会。,We will support labor-intensive industries in creating jobs and stabilizing employment and strike a balance between the application of new technologies and job relocation for employees. This will help create new job opportunities.,1,2,1-2,0.159,40,33,0.825,False,,无需自动清洗 | 无需自动清洗,支持劳动密集型产业吸纳和稳定就业，统筹好新技术应用和岗位转换，创造新的就业机会。,We will support labor-intensive industries in creating jobs and stabilizing employment and strike a balance between the application of new technologies and job relocation for employees. This will help create new job opportunities.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,6,350,优化就业创业服务，拓宽高校毕业生等青年就业创业渠道，做好退役军人安置和就业服务，促进脱贫人口、农民工就业，强化大龄、残疾、较长时间失业等就业困难群体帮扶。,"We will improve services to facilitate employment and entrepreneurship. We will expand the employment and business start-up channels for college graduates and other young people, help ex-service members get resettled and employed, ensure employment for rural migrant workers and people lifted out of poverty, and increase assistance for people facing difficulties in finding jobs, such as older jobseekers, people with disabilities, and the long-term unemployed.",1,2,1-2,0.164,77,65,0.8442,False,,无需自动清洗 | 无需自动清洗,优化就业创业服务，拓宽高校毕业生等青年就业创业渠道，做好退役军人安置和就业服务，促进脱贫人口、农民工就业，强化大龄、残疾、较长时间失业等就业困难群体帮扶。,"We will improve services to facilitate employment and entrepreneurship. We will expand the employment and business start-up channels for college graduates and other young people, help ex-service members get resettled and employed, ensure employment for rural migrant workers and people lifted out of poverty, and increase assistance for people facing difficulties in finding jobs, such as older jobseekers, people with disabilities, and the long-term unemployed.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,7,351,加强灵活就业和新就业形态劳动者权益保障，推进扩大职业伤害保障试点。,We will better protect the rights and interests of people in flexible employment and new forms of employment and expand trials of occupational injury insurance.,1,1,1-1,0.0942,33,25,0.7576,False,,无需自动清洗 | 无需自动清洗,加强灵活就业和新就业形态劳动者权益保障，推进扩大职业伤害保障试点。,We will better protect the rights and interests of people in flexible employment and new forms of employment and expand trials of occupational injury insurance.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,8,352,切实保障劳动者工资发放，清理整治欠薪，坚决纠正各类就业歧视。,We will take effective steps to ensure the payment of wages and the settlement of all unpaid wages and rectify all forms of discrimination in the workplace.,1,1,1-1,0.078,30,27,0.9,False,,无需自动清洗 | 无需自动清洗,切实保障劳动者工资发放，清理整治欠薪，坚决纠正各类就业歧视。,We will take effective steps to ensure the payment of wages and the settlement of all unpaid wages and rectify all forms of discrimination in the workplace.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,9,353,开展大规模职业技能提升培训行动，增加制造业、服务业紧缺技能人才供给。,We will carry out large-scale plans for upgrading vocational skills to increase the supply of highly-skilled personnel urgently needed in the manufacturing and service sectors.,1,1,1-1,0.1241,34,25,0.7353,False,,无需自动清洗 | 无需自动清洗,开展大规模职业技能提升培训行动，增加制造业、服务业紧缺技能人才供给。,We will carry out large-scale plans for upgrading vocational skills to increase the supply of highly-skilled personnel urgently needed in the manufacturing and service sectors.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,67,10,354,加快构建技能导向的薪酬分配制度，提高技能人才待遇水平，让多劳者多得、技高者多得、创新者多得。,"We will move faster to develop a skills-based pay system to see that skilled workers get better paid. In short, we will ensure better pay for those with a commitment to hard work, an outstanding skill set, and a dedication to innovation.",1,2,1-2,0.2424,46,42,0.913,False,,无需自动清洗 | 无需自动清洗,加快构建技能导向的薪酬分配制度，提高技能人才待遇水平，让多劳者多得、技高者多得、创新者多得。,"We will move faster to develop a skills-based pay system to see that skilled workers get better paid. In short, we will ensure better pay for those with a commitment to hard work, an outstanding skill set, and a dedication to innovation.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,1,355,强化基本医疗卫生服务。,We will strengthen basic medical and health services.,1,1,1-1,0.1476,11,8,0.7273,False,,无需自动清洗 | 无需自动清洗,强化基本医疗卫生服务。,We will strengthen basic medical and health services.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,2,356,实施健康优先发展战略，促进医疗、医保、医药协同发展和治理。,"Under the health-first strategy, we will promote coordinated development and governance of medical services, medical insurance, and pharmaceuticals.",1,1,1-1,0.3061,29,18,0.6207,False,,无需自动清洗 | 无需自动清洗,实施健康优先发展战略，促进医疗、医保、医药协同发展和治理。,"Under the health-first strategy, we will promote coordinated development and governance of medical services, medical insurance, and pharmaceuticals.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,3,357,深化以公益性为导向的公立医院改革，推进编制动态调整，建立以医疗服务为主导的收费机制，完善薪酬制度，优化绩效考核。,"We will continue to deepen the reform of public hospitals to see that they better serve the public interest, promoting dynamic staffing adjustments, establishing mechanisms to ensure that medical charges are primarily based on medical services, improving the remuneration system, and optimizing performance evaluation.",1,1,1-1,0.0703,56,44,0.7857,False,,无需自动清洗 | 无需自动清洗,深化以公益性为导向的公立医院改革，推进编制动态调整，建立以医疗服务为主导的收费机制，完善薪酬制度，优化绩效考核。,"We will continue to deepen the reform of public hospitals to see that they better serve the public interest, promoting dynamic staffing adjustments, establishing mechanisms to ensure that medical charges are primarily based on medical services, improving the remuneration system, and optimizing performance evaluation.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,4,358,改善病房和诊疗条件，以患者为中心持续改善医疗服务。,"We will improve the conditions for hospital wards, diagnosis, and treatment and continue to improve medical services with a patient-centered approach.",1,1,1-1,0.0035,25,21,0.84,False,,无需自动清洗 | 无需自动清洗,改善病房和诊疗条件，以患者为中心持续改善医疗服务。,"We will improve the conditions for hospital wards, diagnosis, and treatment and continue to improve medical services with a patient-centered approach.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,5,359,促进优质医疗资源扩容下沉和区域均衡布局，实施医疗卫生强基工程。,"We will increase the supply of quality medical resources, channel them toward the community level, and ensure a more balanced distribution among regions.",1,1,1-1,0.1277,31,23,0.7419,False,,无需自动清洗 | 无需自动清洗,促进优质医疗资源扩容下沉和区域均衡布局，实施医疗卫生强基工程。,"We will increase the supply of quality medical resources, channel them toward the community level, and ensure a more balanced distribution among regions.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,6,360,加强护理、儿科、病理、全科、老年医学专业队伍建设，完善精神卫生服务体系。,"We will implement projects to strengthen the foundations of medical and health care. Greater efforts will be made to train medical personnel in nursing, pediatrics, pathology, general practice, and geriatrics.",1,2,1-2,0.1615,36,30,0.8333,False,,无需自动清洗 | 无需自动清洗,加强护理、儿科、病理、全科、老年医学专业队伍建设，完善精神卫生服务体系。,"We will implement projects to strengthen the foundations of medical and health care. Greater efforts will be made to train medical personnel in nursing, pediatrics, pathology, general practice, and geriatrics.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,7,361,优化药品和耗材集采政策，强化质量评估和监管，让人民群众用药更放心。,Mental health services will be improved. We will refine the policy for centralized procurement of medicines and medical consumables and enhance quality evaluations and oversight to ensure that our people have full confidence in the medication they use.,1,2,1-2,0.4619,33,38,1.1515,False,,无需自动清洗 | 无需自动清洗,优化药品和耗材集采政策，强化质量评估和监管，让人民群众用药更放心。,Mental health services will be improved. We will refine the policy for centralized procurement of medicines and medical consumables and enhance quality evaluations and oversight to ensure that our people have full confidence in the medication they use.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,8,362,健全药品价格形成机制，制定创新药目录，支持创新药和医疗器械发展。,"We will also improve pricing mechanisms for medicines, draw up a medical insurance catalog for innovative drugs, and support the development of innovative drugs and medical devices.",1,1,1-1,0.0009,32,27,0.8438,False,,无需自动清洗 | 无需自动清洗,健全药品价格形成机制，制定创新药目录，支持创新药和医疗器械发展。,"We will also improve pricing mechanisms for medicines, draw up a medical insurance catalog for innovative drugs, and support the development of innovative drugs and medical devices.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,9,363,完善中医药传承创新发展机制，推动中医药事业和产业高质量发展。,We will refine the mechanisms for the preservation and innovative development of traditional Chinese medicine (TCM) and promote high-quality development of TCM programs and industries.,1,1,1-1,0.0115,30,25,0.8333,False,,无需自动清洗 | 无需自动清洗,完善中医药传承创新发展机制，推动中医药事业和产业高质量发展。,We will refine the mechanisms for the preservation and innovative development of traditional Chinese medicine (TCM) and promote high-quality development of TCM programs and industries.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,10,364,加强疾病预防控制体系建设，统筹做好重点传染病防控。,We will enhance the systems for disease prevention and control and make coordinated efforts to prevent and control major infectious diseases.,1,1,1-1,0.0035,25,21,0.84,False,,无需自动清洗 | 无需自动清洗,加强疾病预防控制体系建设，统筹做好重点传染病防控。,We will enhance the systems for disease prevention and control and make coordinated efforts to prevent and control major infectious diseases.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,11,365,居民医保和基本公共卫生服务经费人均财政补助标准分别再提高30元和5元。,"Government subsidies for basic medical insurance for rural and non-working urban residents will be raised by a further 30 yuan per person, and subsidiees for basic public health services will be increased by 5 yuan per person.",1,1,1-1,0.1708,35,35,1.0,False,,无需自动清洗 | 无需自动清洗,居民医保和基本公共卫生服务经费人均财政补助标准分别再提高30元和5元。,"Government subsidies for basic medical insurance for rural and non-working urban residents will be raised by a further 30 yuan per person, and subsidiees for basic public health services will be increased by 5 yuan per person.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,12,366,稳步推动基本医疗保险省级统筹，健全基本医疗保险筹资和待遇调整机制，深化医保支付方式改革，促进分级诊疗。,We will steadily advance the unified management of basic medical insurance funds at the provincial level and improve mechanisms for financing and adjusting benefits for basic medical insurance. We will further reform medical insurance payment models and promote tiered diagnosis and treatment.,1,2,1-2,0.1733,51,42,0.8235,False,,无需自动清洗 | 无需自动清洗,稳步推动基本医疗保险省级统筹，健全基本医疗保险筹资和待遇调整机制，深化医保支付方式改革，促进分级诊疗。,We will steadily advance the unified management of basic medical insurance funds at the provincial level and improve mechanisms for financing and adjusting benefits for basic medical insurance. We will further reform medical insurance payment models and promote tiered diagnosis and treatment.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,68,13,367,全面建立药品耗材追溯机制，严格医保基金监管，让每一分钱都用于增进人民健康福祉。,We will build comprehensive tracing mechanisms for drugs and medical consumables and step up supervision over medical insurance funds to see that every cent is spent on improving the people's health and wellbeing.,1,1,1-1,0.0038,39,33,0.8462,False,,无需自动清洗 | 无需自动清洗,全面建立药品耗材追溯机制，严格医保基金监管，让每一分钱都用于增进人民健康福祉。,We will build comprehensive tracing mechanisms for drugs and medical consumables and step up supervision over medical insurance funds to see that every cent is spent on improving the people's health and wellbeing.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,1,368,完善社会保障和服务政策。,We will improve policies on social security and services.,1,1,1-1,0.024,12,9,0.75,False,,无需自动清洗 | 无需自动清洗,完善社会保障和服务政策。,We will improve policies on social security and services.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,2,369,城乡居民基础养老金最低标准再提高20元，适当提高退休人员基本养老金。,We will raise the minimum basic old-age benefits for rural and non-working urban residents by 20 yuan and make an appropriate increase in the basic pension benefits for retirees.,1,1,1-1,0.0696,34,28,0.8235,False,,无需自动清洗 | 无需自动清洗,城乡居民基础养老金最低标准再提高20元，适当提高退休人员基本养老金。,We will raise the minimum basic old-age benefits for rural and non-working urban residents by 20 yuan and make an appropriate increase in the basic pension benefits for retirees.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,3,370,加快发展第三支柱养老保险，实施好个人养老金制度。,We will accelerate the development of third-pillar pension plans and implement the private pension system.,1,1,1-1,0.2063,24,15,0.625,False,,无需自动清洗 | 无需自动清洗,加快发展第三支柱养老保险，实施好个人养老金制度。,We will accelerate the development of third-pillar pension plans and implement the private pension system.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,4,371,积极应对人口老龄化，完善发展养老事业和养老产业政策机制，大力发展银发经济。加快发展智慧养老。,"To actively respond to population aging, we will refine policies and mechanisms for developing elderly care programs and industries and vigorously develop the silver economy. We will accelerate the development of smart elderly care and advance community-supported at-home elderly care services.",2,2,2-2,0.4486,46,41,0.8913,False,,无需自动清洗 | 无需自动清洗,积极应对人口老龄化，完善发展养老事业和养老产业政策机制，大力发展银发经济。加快发展智慧养老。,"To actively respond to population aging, we will refine policies and mechanisms for developing elderly care programs and industries and vigorously develop the silver economy. We will accelerate the development of smart elderly care and advance community-supported at-home elderly care services.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,5,372,推进社区支持的居家养老，强化失能老年人照护，加大对老年助餐服务、康复辅助器具购置和租赁支持力度，扩大普惠养老服务，推动农村养老服务发展。,"More care will be provided to functionally impaired elderly persons, and more support will be given for providing assisted catering services for the elderly and for the purchase and rental of assistive rehabilitation devices. We will expand public-interest elderly care services and strengthen elderly care services in rural areas.",1,2,1-2,0.214,68,49,0.7206,False,,无需自动清洗 | 无需自动清洗,推进社区支持的居家养老，强化失能老年人照护，加大对老年助餐服务、康复辅助器具购置和租赁支持力度，扩大普惠养老服务，推动农村养老服务发展。,"More care will be provided to functionally impaired elderly persons, and more support will be given for providing assisted catering services for the elderly and for the purchase and rental of assistive rehabilitation devices. We will expand public-interest elderly care services and strengthen elderly care services in rural areas.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,6,373,加快建立长期护理保险制度。制定促进生育政策，发放育儿补贴，大力发展托幼一体服务，增加普惠托育服务供给。,"Faster progress will be made toward instituting insurance schemes for long-term care. We will formulate policies on boosting birth rates, provide childcare subsidies, vigorously develop integrated nursery and childcare services, and increase public-interest childcare services.",2,2,2-2,0.4128,51,35,0.6863,False,,无需自动清洗 | 无需自动清洗,加快建立长期护理保险制度。制定促进生育政策，发放育儿补贴，大力发展托幼一体服务，增加普惠托育服务供给。,"Faster progress will be made toward instituting insurance schemes for long-term care. We will formulate policies on boosting birth rates, provide childcare subsidies, vigorously develop integrated nursery and childcare services, and increase public-interest childcare services.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,7,374,稳妥实施渐进式延迟法定退休年龄改革。,We will prudently advance the reform to gradually raise the statutory retirement age.,1,1,1-1,0.0617,18,13,0.7222,False,,无需自动清洗 | 无需自动清洗,稳妥实施渐进式延迟法定退休年龄改革。,We will prudently advance the reform to gradually raise the statutory retirement age.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,8,375,做好军人军属、退役军人和其他优抚对象优待抚恤工作。,"We will see that service members and their families, ex-service members, and other entitled groups receive benefits and subsidies they are entitled to.",1,1,1-1,0.1803,25,23,0.92,False,,无需自动清洗 | 无需自动清洗,做好军人军属、退役军人和其他优抚对象优待抚恤工作。,"We will see that service members and their families, ex-service members, and other entitled groups receive benefits and subsidies they are entitled to.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,9,376,加强困境儿童、流动儿童和留守儿童关爱服务。做好重度残疾人托养照护服务，提升残疾预防和康复服务水平。,"We will strengthen care and services for children in need, left-behind children in rural areas, and children who live with their migrant-worker parents. We will ensure adequate care for people with severe disabilities and improve disability prevention and rehabilitation services.",2,2,2-2,0.3608,49,40,0.8163,False,,无需自动清洗 | 无需自动清洗,加强困境儿童、流动儿童和留守儿童关爱服务。做好重度残疾人托养照护服务，提升残疾预防和康复服务水平。,"We will strengthen care and services for children in need, left-behind children in rural areas, and children who live with their migrant-worker parents. We will ensure adequate care for people with severe disabilities and improve disability prevention and rehabilitation services.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,69,10,377,加强低收入人口动态监测和常态化救助帮扶，完善分层分类社会救助体系，保障困难群众基本生活。,We will strengthen ongoing monitoring and regular assistance for low-income groups and improve the multi-tiered and categorized social assistance system to see that the basic needs of people in difficulty are met.,1,1,1-1,0.0547,44,32,0.7273,False,,无需自动清洗 | 无需自动清洗,加强低收入人口动态监测和常态化救助帮扶，完善分层分类社会救助体系，保障困难群众基本生活。,We will strengthen ongoing monitoring and regular assistance for low-income groups and improve the multi-tiered and categorized social assistance system to see that the basic needs of people in difficulty are met.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,1,378,加强精神文明建设。完善培育和践行社会主义核心价值观制度机制，推进群众性精神文明创建和公民道德建设。,"We will promote cultural-ethical advancement. We will enhance institutions and mechanisms for cultivating and practicing the core socialist values, carry out public initiatives for cultural-ethical advancement, and foster civic morality.",2,2,2-2,0.5562,49,30,0.6122,False,,无需自动清洗 | 无需自动清洗,加强精神文明建设。完善培育和践行社会主义核心价值观制度机制，推进群众性精神文明创建和公民道德建设。,"We will promote cultural-ethical advancement. We will enhance institutions and mechanisms for cultivating and practicing the core socialist values, carry out public initiatives for cultural-ethical advancement, and foster civic morality.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,2,379,发展哲学社会科学、新闻出版、广播影视、文学艺术和档案等事业，加强智库建设。,"We will develop philosophy and social sciences, the press and publishing, radio, film and television, literature and art, and archiving, as well as other programs, and promote the development of think tanks.",1,1,1-1,0.0893,37,32,0.8649,False,,无需自动清洗 | 无需自动清洗,发展哲学社会科学、新闻出版、广播影视、文学艺术和档案等事业，加强智库建设。,"We will develop philosophy and social sciences, the press and publishing, radio, film and television, literature and art, and archiving, as well as other programs, and promote the development of think tanks.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,3,380,深化全民阅读活动。加强和改进未成年人思想道德建设。,We will continue to foster a love of reading among the public and raise the intellectual and moral standards of minors.,2,1,2-1,0.2101,25,21,0.84,False,,无需自动清洗 | 无需自动清洗,深化全民阅读活动。加强和改进未成年人思想道德建设。,We will continue to foster a love of reading among the public and raise the intellectual and moral standards of minors.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,4,381,健全网络生态治理长效机制，发展积极健康的网络文化，推动新时代网络强国建设。,We will improve long-term mechanisms for cyberspace governance to foster a positive and healthy cyber culture and continue efforts to build a strong cyberspace sector in the new era.,1,1,1-1,0.0092,37,29,0.7838,False,,无需自动清洗 | 无需自动清洗,健全网络生态治理长效机制，发展积极健康的网络文化，推动新时代网络强国建设。,We will improve long-term mechanisms for cyberspace governance to foster a positive and healthy cyber culture and continue efforts to build a strong cyberspace sector in the new era.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,5,382,完善公共文化服务体系，推动优质文化资源直达基层。,We will improve public cultural services and ensure more quality cultural resources are channeled directly to communities.,1,1,1-1,0.1104,24,17,0.7083,False,,无需自动清洗 | 无需自动清洗,完善公共文化服务体系，推动优质文化资源直达基层。,We will improve public cultural services and ensure more quality cultural resources are channeled directly to communities.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,6,383,健全文化产业体系和市场体系，加快发展新型文化业态，大力发展旅游业。,"We will refine the systems for cultural industries and markets, step up efforts to foster new forms of cultural business, and vigorously develop the tourism industry.",1,1,1-1,0.004,33,26,0.7879,False,,无需自动清洗 | 无需自动清洗,健全文化产业体系和市场体系，加快发展新型文化业态，大力发展旅游业。,"We will refine the systems for cultural industries and markets, step up efforts to foster new forms of cultural business, and vigorously develop the tourism industry.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,7,384,推进文化遗产系统性保护，提升文物、非物质文化遗产保护利用和考古研究水平。,We will promote systematic protection of cultural heritage and improve our ability to protect and utilize cultural artifacts and intangible cultural heritage and to carry out archaeological research.,1,1,1-1,0.0169,36,28,0.7778,False,,无需自动清洗 | 无需自动清洗,推进文化遗产系统性保护，提升文物、非物质文化遗产保护利用和考古研究水平。,We will promote systematic protection of cultural heritage and improve our ability to protect and utilize cultural artifacts and intangible cultural heritage and to carry out archaeological research.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,8,385,扩大国际人文交流合作，全面提升国际传播效能。,We will pursue broader international people-to-people exchanges and cooperation and make our international communication more effective.,1,1,1-1,0.0234,22,17,0.7727,False,,无需自动清洗 | 无需自动清洗,扩大国际人文交流合作，全面提升国际传播效能。,We will pursue broader international people-to-people exchanges and cooperation and make our international communication more effective.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,9,386,改革完善竞技体育管理体制和运行机制。,We will carry out reforms to refine the management systems and operating mechanisms for competitive sports.,1,1,1-1,0.1167,18,16,0.8889,False,,无需自动清洗 | 无需自动清洗,改革完善竞技体育管理体制和运行机制。,We will carry out reforms to refine the management systems and operating mechanisms for competitive sports.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,10,387,办好第十五届全国运动会和第十二届世界运动会。,We will make good preparations for the 15th National Games and the World Games 2025.,1,1,1-1,0.2175,22,14,0.6364,False,,无需自动清洗 | 无需自动清洗,办好第十五届全国运动会和第十二届世界运动会。,We will make good preparations for the 15th National Games and the World Games 2025.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,11,388,积极发展冰雪运动和冰雪经济。,We will vigorously develop winter sports and the ice and snow economy.,1,1,1-1,0.0803,14,12,0.8571,False,,无需自动清洗 | 无需自动清洗,积极发展冰雪运动和冰雪经济。,We will vigorously develop winter sports and the ice and snow economy.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,12,389,推进群众身边的运动场地设施建设，广泛开展全民健身活动。,"More sports venues and facilities will be built close to people's homes, and extensive public fitness activities will be promoted.",1,1,1-1,0.0657,27,20,0.7407,False,,无需自动清洗 | 无需自动清洗,推进群众身边的运动场地设施建设，广泛开展全民健身活动。,"More sports venues and facilities will be built close to people's homes, and extensive public fitness activities will be promoted.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,70,13,390,加强青少年科学健身普及和健康干预，让年轻一代在运动中强意志、健身心。,We will do more to advocate science-informed exercise among young people and provide health intervention services for them. We will see that our young people can build willpower and stay physically and mentally healthy through sporting activities.,1,2,1-2,0.469,34,37,1.0882,False,,无需自动清洗 | 无需自动清洗,加强青少年科学健身普及和健康干预，让年轻一代在运动中强意志、健身心。,We will do more to advocate science-informed exercise among young people and provide health intervention services for them. We will see that our young people can build willpower and stay physically and mentally healthy through sporting activities.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,71,1,391,维护国家安全和社会稳定。,We will safeguard national security and social stability.,1,1,1-1,0.1855,12,8,0.6667,False,,无需自动清洗 | 无需自动清洗,维护国家安全和社会稳定。,We will safeguard national security and social stability.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,71,2,392,全面贯彻总体国家安全观，完善维护国家安全体制机制，推进国家安全体系和能力现代化。,"We will fully apply a holistic approach to national security, improve institutions and mechanisms for safeguarding national security, and modernize China's national security system and capacity.",1,1,1-1,0.2108,40,26,0.65,False,,无需自动清洗 | 无需自动清洗,全面贯彻总体国家安全观，完善维护国家安全体制机制，推进国家安全体系和能力现代化。,"We will fully apply a holistic approach to national security, improve institutions and mechanisms for safeguarding national security, and modernize China's national security system and capacity.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,71,3,393,落实维护社会稳定责任制，加强公共安全治理，强化基层应急基础和力量。,"We will enforce the responsibility systems for ensuring social stability, strengthen public security governance, and bolster ground-level emergency response infrastructure and capabilities.",1,1,1-1,0.1855,33,22,0.6667,False,,无需自动清洗 | 无需自动清洗,落实维护社会稳定责任制，加强公共安全治理，强化基层应急基础和力量。,"We will enforce the responsibility systems for ensuring social stability, strengthen public security governance, and bolster ground-level emergency response infrastructure and capabilities.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,71,4,394,深入实施安全生产治本攻坚三年行动，做好重点行业领域安全生产风险排查整治，坚决遏制重特大事故发生。,"We will continue to advance the three-year drive to address the root causes of workplace accidents and ensure production safety. We will work harder to identify and defuse workplace safety risks in key sectors and areas, so as to resolutely prevent major and serious accidents.",1,2,1-2,0.3054,48,45,0.9375,False,,无需自动清洗 | 无需自动清洗,深入实施安全生产治本攻坚三年行动，做好重点行业领域安全生产风险排查整治，坚决遏制重特大事故发生。,"We will continue to advance the three-year drive to address the root causes of workplace accidents and ensure production safety. We will work harder to identify and defuse workplace safety risks in key sectors and areas, so as to resolutely prevent major and serious accidents.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,71,5,395,严格食品药品监管，抓好校园学生餐、平台外卖安全监管。加强气象服务。,We will tighten up supervision over food and drugs. Oversight will also be enhanced to ensure safety of school meals and food delivery services.,2,2,2-2,0.3985,33,24,0.7273,False,,无需自动清洗 | 无需自动清洗,严格食品药品监管，抓好校园学生餐、平台外卖安全监管。加强气象服务。,We will tighten up supervision over food and drugs. Oversight will also be enhanced to ensure safety of school meals and food delivery services.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,71,6,396,做好洪涝、干旱、台风、森林草原火灾、地质灾害、地震等自然灾害防范应对。,"We will provide quality meteorological services and better guard against and respond to natural disasters including floods, droughts, typhoons, forest and grassland fires, geological disasters, and earthquakes.",1,1,1-1,0.0396,35,27,0.7714,False,,无需自动清洗 | 无需自动清洗,做好洪涝、干旱、台风、森林草原火灾、地质灾害、地震等自然灾害防范应对。,"We will provide quality meteorological services and better guard against and respond to natural disasters including floods, droughts, typhoons, forest and grassland fires, geological disasters, and earthquakes.",无需自动清洗,无需自动清洗
