报告年份,原始文件,年度文件内行号,段内对齐序号,全局对齐序号,中文,英文,中文句数,英文句数,对齐类型,对齐成本,中文字符数,英文词数,英中长度比例,是否需要人工复核,问题类型,清洗说明,原始中文,原始英文,中文清洗动作,英文清洗动作
2024,01_report_2024.csv,66,9,332,制定主体功能区优化实施规划，完善配套政策。,We will formulate an implementation plan for optimizing functional zones and improve relevant supporting policies.,1,1,1-1,0.1555,21,15,0.7143,False,,无需自动清洗 | 无需自动清洗,制定主体功能区优化实施规划，完善配套政策。,We will formulate an implementation plan for optimizing functional zones and improve relevant supporting policies.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,66,10,333,大力发展海洋经济，建设海洋强国。,We will vigorously develop the marine economy and work to build a strong maritime country.,1,1,1-1,0.1164,16,15,0.9375,False,,无需自动清洗 | 无需自动清洗,大力发展海洋经济，建设海洋强国。,We will vigorously develop the marine economy and work to build a strong maritime country.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,67,1,334,（九）加强生态文明建设，推进绿色低碳发展。深入践行绿水青山就是金山银山的理念，协同推进降碳、减污、扩绿、增长，建设人与自然和谐共生的美丽中国。,"9. Enhancing ecological conservation and promoting green and low-carbon development Acting on the principle that lucid waters and lush mountains are invaluable assets, we will make concerted efforts to cut carbon emissions, reduce pollution, pursue green development, and boost economic growth so as to build a Beautiful China featuring harmony between humanity and nature.",2,2,2-2,0.3,71,53,0.7465,False,,无需自动清洗 | 无需自动清洗,（九）加强生态文明建设，推进绿色低碳发展。深入践行绿水青山就是金山银山的理念，协同推进降碳、减污、扩绿、增长，建设人与自然和谐共生的美丽中国。,"9. Enhancing ecological conservation and promoting green and low-carbon development Acting on the principle that lucid waters and lush mountains are invaluable assets, we will make concerted efforts to cut carbon emissions, reduce pollution, pursue green development, and boost economic growth so as to build a Beautiful China featuring harmony between humanity and nature.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,68,1,335,推动生态环境综合治理。,We will take comprehensive steps to improve the environment.,1,1,1-1,0.0487,11,9,0.8182,False,,无需自动清洗 | 无需自动清洗,推动生态环境综合治理。,We will take comprehensive steps to improve the environment.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,68,2,336,深入实施空气质量持续改善行动计划，统筹水资源、水环境、水生态治理，加强土壤污染源头防控，强化固体废物、新污染物、塑料污染治理。,"We will further implement the action plan for continuously improving air quality, make coordinated efforts to improve water resources, aquatic environments, and aquatic ecosystems, and better prevent and control soil contamination at the source. Control and treatment of solid waste, new pollutants, and plastic pollution will be stepped up.",1,2,1-2,0.2494,63,49,0.7778,False,,无需自动清洗 | 无需自动清洗,深入实施空气质量持续改善行动计划，统筹水资源、水环境、水生态治理，加强土壤污染源头防控，强化固体废物、新污染物、塑料污染治理。,"We will further implement the action plan for continuously improving air quality, make coordinated efforts to improve water resources, aquatic environments, and aquatic ecosystems, and better prevent and control soil contamination at the source. Control and treatment of solid waste, new pollutants, and plastic pollution will be stepped up.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,68,3,337,坚持山水林田湖草沙一体化保护和系统治理，加强生态环境分区管控。,"We will take a holistic and systematic approach to the protection and conservation of mountain, water, forest, farmland, grassland, and desert ecosystems and adopt a stronger region-specific approach to environmental management.",1,1,1-1,0.152,31,31,1.0,False,,无需自动清洗 | 无需自动清洗,坚持山水林田湖草沙一体化保护和系统治理，加强生态环境分区管控。,"We will take a holistic and systematic approach to the protection and conservation of mountain, water, forest, farmland, grassland, and desert ecosystems and adopt a stronger region-specific approach to environmental management.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,68,4,338,组织打好“三北”工程三大标志性战役，推进以国家公园为主体的自然保护地建设。加强重要江河湖库生态保护治理。,"We will make full preparations to ensure the success of the three landmark projects for the shelterbelt program in northwest, north, and northeast China, and advance the development of a system of protected areas with national parks as the mainstay.",2,1,2-1,0.2604,52,40,0.7692,False,,无需自动清洗 | 无需自动清洗,组织打好“三北”工程三大标志性战役，推进以国家公园为主体的自然保护地建设。加强重要江河湖库生态保护治理。,"We will make full preparations to ensure the success of the three landmark projects for the shelterbelt program in northwest, north, and northeast China, and advance the development of a system of protected areas with national parks as the mainstay.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,68,5,339,持续推进长江十年禁渔。实施生物多样性保护重大工程。,"We will promote the ecological conservation and improvement of important rivers, lakes, and reservoirs, continue to enforce the 10-year fishing ban on the Yangtze River, and carry out major biodiversity conservation programs.",2,1,2-1,0.5488,25,32,1.28,False,,无需自动清洗 | 无需自动清洗,持续推进长江十年禁渔。实施生物多样性保护重大工程。,"We will promote the ecological conservation and improvement of important rivers, lakes, and reservoirs, continue to enforce the 10-year fishing ban on the Yangtze River, and carry out major biodiversity conservation programs.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,68,6,340,完善生态产品价值实现机制，健全生态保护补偿制度，充分调动各方面保护和改善生态环境的积极性。,We will improve the mechanisms for realizing the market value of ecosystem goods and services and the systems of compensation for ecological conservation to motivate everyone to get involved in environmental conservation and protection.,1,1,1-1,0.1284,45,34,0.7556,False,,无需自动清洗 | 无需自动清洗,完善生态产品价值实现机制，健全生态保护补偿制度，充分调动各方面保护和改善生态环境的积极性。,We will improve the mechanisms for realizing the market value of ecosystem goods and services and the systems of compensation for ecological conservation to motivate everyone to get involved in environmental conservation and protection.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,69,1,341,大力发展绿色低碳经济。,We will boost the green and low-carbon economy.,1,1,1-1,0.1206,11,8,0.7273,False,,无需自动清洗 | 无需自动清洗,大力发展绿色低碳经济。,We will boost the green and low-carbon economy.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,69,2,342,推进产业结构、能源结构、交通运输结构、城乡建设发展绿色转型。,"We will push forward with the green transformation of the industrial structure, the energy mix, and the transportation sector as well as urban and rural development.",1,1,1-1,0.0547,30,26,0.8667,False,,无需自动清洗 | 无需自动清洗,推进产业结构、能源结构、交通运输结构、城乡建设发展绿色转型。,"We will push forward with the green transformation of the industrial structure, the energy mix, and the transportation sector as well as urban and rural development.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,69,3,343,落实全面节约战略，加快重点领域节能节水改造。,We will implement a comprehensive conservation strategy and accelerate efforts to upgrade water and energy conservation facilities in key sectors.,1,1,1-1,0.1025,22,20,0.9091,False,,无需自动清洗 | 无需自动清洗,落实全面节约战略，加快重点领域节能节水改造。,We will implement a comprehensive conservation strategy and accelerate efforts to upgrade water and energy conservation facilities in key sectors.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,69,4,344,完善支持绿色发展的财税、金融、投资、价格政策和相关市场化机制，推动废弃物循环利用产业发展，促进节能降碳先进技术研发应用，加快形成绿色低碳供应链。,"We will improve fiscal, tax, financial, investment, and pricing policies in support of green development as well as relevant market-based mechanisms. We will support the development of industries for recycling waste and used materials, encourage the R&D and application of advanced energy-saving and carbon-reducing technologies, and accelerate the development of green and low-carbon supply chains.",1,2,1-2,0.2035,72,56,0.7778,False,,无需自动清洗 | 无需自动清洗,完善支持绿色发展的财税、金融、投资、价格政策和相关市场化机制，推动废弃物循环利用产业发展，促进节能降碳先进技术研发应用，加快形成绿色低碳供应链。,"We will improve fiscal, tax, financial, investment, and pricing policies in support of green development as well as relevant market-based mechanisms. We will support the development of industries for recycling waste and used materials, encourage the R&D and application of advanced energy-saving and carbon-reducing technologies, and accelerate the development of green and low-carbon supply chains.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,69,5,345,建设美丽中国先行区，打造绿色低碳发展高地。,We will launch pilot zones for the Beautiful China Initiative and foster pacesetters for green and low-carbon development.,1,1,1-1,0.0437,21,18,0.8571,False,,无需自动清洗 | 无需自动清洗,建设美丽中国先行区，打造绿色低碳发展高地。,We will launch pilot zones for the Beautiful China Initiative and foster pacesetters for green and low-carbon development.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,70,1,346,积极稳妥推进碳达峰碳中和。扎实开展“碳达峰十大行动”。,We will actively and prudently work toward peaking carbon dioxide emissions and achieving carbon neutrality. We will carry out the 10 major initiatives for peaking carbon emissions and improve our carbon accounting and verification capacities.,2,2,2-2,0.6971,27,34,1.2593,False,,无需自动清洗 | 无需自动清洗,积极稳妥推进碳达峰碳中和。扎实开展“碳达峰十大行动”。,We will actively and prudently work toward peaking carbon dioxide emissions and achieving carbon neutrality. We will carry out the 10 major initiatives for peaking carbon emissions and improve our carbon accounting and verification capacities.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,70,2,347,提升碳排放统计核算核查能力，建立碳足迹管理体系，扩大全国碳市场行业覆盖范围。,"We will develop a carbon footprint management system and expand the coverage of the national carbon market to more sectors. We will advance the energy revolution, tighten control over fossil fuels consumption, and work faster to develop a new energy system.",1,2,1-2,0.3926,38,41,1.0789,False,,无需自动清洗 | 无需自动清洗,提升碳排放统计核算核查能力，建立碳足迹管理体系，扩大全国碳市场行业覆盖范围。,"We will develop a carbon footprint management system and expand the coverage of the national carbon market to more sectors. We will advance the energy revolution, tighten control over fossil fuels consumption, and work faster to develop a new energy system.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,70,3,348,深入推进能源革命，控制化石能源消费，加快建设新型能源体系。,We will step up the building of large-scale wind and photovoltaic power bases and transmission routes and promote the development and use of distributed energy sources.,1,1,1-1,0.0574,29,26,0.8966,False,,无需自动清洗 | 无需自动清洗,深入推进能源革命，控制化石能源消费，加快建设新型能源体系。,We will step up the building of large-scale wind and photovoltaic power bases and transmission routes and promote the development and use of distributed energy sources.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,70,4,349,加强大型风电光伏基地和外送通道建设，推动分布式能源开发利用，提高电网对清洁能源的接纳、配置和调控能力，发展新型储能，促进绿电使用和国际互认，发挥煤炭、煤电兜底作用，确保经济社会发展用能需求。,"We will enhance power grids' capacity for absorbing, distributing, and regulating clean energy and create new ways of storing energy and encourage the use and international mutual recognition of green electricity. We will see that coal and coal-fired power play their crucial role in ensuring energy supply and our energy supply meets the needs of economic and social development.",1,2,1-2,0.4598,95,59,0.6211,False,,无需自动清洗 | 无需自动清洗,加强大型风电光伏基地和外送通道建设，推动分布式能源开发利用，提高电网对清洁能源的接纳、配置和调控能力，发展新型储能，促进绿电使用和国际互认，发挥煤炭、煤电兜底作用，确保经济社会发展用能需求。,"We will enhance power grids' capacity for absorbing, distributing, and regulating clean energy and create new ways of storing energy and encourage the use and international mutual recognition of green electricity. We will see that coal and coal-fired power play their crucial role in ensuring energy supply and our energy supply meets the needs of economic and social development.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,71,1,350,（十）切实保障和改善民生，加强和创新社会治理。,"10. Ensuring and improving the people's wellbeing and promoting better and new ways of conducting social governance Acting on the people-centered development philosophy, we will fulfill our responsibilities to meet people's basic needs and provide a cushion for those most in need and take more steps to deliver real benefits to the people to their satisfaction.",1,2,1-2,1.2022,23,55,2.3913,False,,无需自动清洗 | 无需自动清洗,（十）切实保障和改善民生，加强和创新社会治理。,"10. Ensuring and improving the people's wellbeing and promoting better and new ways of conducting social governance Acting on the people-centered development philosophy, we will fulfill our responsibilities to meet people's basic needs and provide a cushion for those most in need and take more steps to deliver real benefits to the people to their satisfaction.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,71,2,351,坚持以人民为中心的发展思想，履行好保基本、兜底线职责，采取更多惠民生、暖民心举措，扎实推进共同富裕，促进社会和谐稳定，不断增强人民群众的获得感、幸福感、安全感。,"We will make solid progress toward prosperity for all and promote social harmony and stability. By doing so, we will give our people a growing sense of fulfillment, happiness, and security.",1,2,1-2,0.9177,80,31,0.3875,False,,无需自动清洗 | 无需自动清洗,坚持以人民为中心的发展思想，履行好保基本、兜底线职责，采取更多惠民生、暖民心举措，扎实推进共同富裕，促进社会和谐稳定，不断增强人民群众的获得感、幸福感、安全感。,"We will make solid progress toward prosperity for all and promote social harmony and stability. By doing so, we will give our people a growing sense of fulfillment, happiness, and security.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,1,352,多措并举稳就业促增收。就业是最基本的民生。,We will take a wide range of steps to stabilize employment and increase incomes.,2,1,2-1,0.4207,21,14,0.6667,False,,无需自动清洗 | 无需自动清洗,多措并举稳就业促增收。就业是最基本的民生。,We will take a wide range of steps to stabilize employment and increase incomes.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,2,353,要突出就业优先导向，加强财税、金融等政策对稳就业的支持，加大促就业专项政策力度。,"As employment is the most basic component of the people's wellbeing, we will give greater priority to it. We will better leverage fiscal, tax, financial, and other policies to stabilize employment, and roll out more special policies to promote employment.",1,2,1-2,0.2848,40,40,1.0,False,,无需自动清洗 | 无需自动清洗,要突出就业优先导向，加强财税、金融等政策对稳就业的支持，加大促就业专项政策力度。,"As employment is the most basic component of the people's wellbeing, we will give greater priority to it. We will better leverage fiscal, tax, financial, and other policies to stabilize employment, and roll out more special policies to promote employment.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,3,354,落实和完善稳岗返还、专项贷款、就业和社保补贴等政策，加强对就业容量大的行业企业支持。,"To keep employment stable, we will implement and improve policies on unemployment insurance premium refunds, special loans, and employment and social insurance subsidies, and we will provide more support to sectors and enterprises with a large capacity for creating jobs.",1,1,1-1,0.086,42,40,0.9524,False,,无需自动清洗 | 无需自动清洗,落实和完善稳岗返还、专项贷款、就业和社保补贴等政策，加强对就业容量大的行业企业支持。,"To keep employment stable, we will implement and improve policies on unemployment insurance premium refunds, special loans, and employment and social insurance subsidies, and we will provide more support to sectors and enterprises with a large capacity for creating jobs.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,4,355,预计今年高校毕业生超过1170万人，要强化促进青年就业政策举措，优化就业创业指导服务。,"Over 11.7 million students are due to graduate from college this year, and we must do more to promote employment for young people and provide better guidance and services to help them secure jobs or start businesses.",1,1,1-1,0.0429,43,36,0.8372,False,,无需自动清洗 | 无需自动清洗,预计今年高校毕业生超过1170万人，要强化促进青年就业政策举措，优化就业创业指导服务。,"Over 11.7 million students are due to graduate from college this year, and we must do more to promote employment for young people and provide better guidance and services to help them secure jobs or start businesses.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,5,356,扎实做好退役军人就业安置工作，积极促进农民工就业，加强对残疾人等就业困难人员帮扶。,We will take solid steps to support ex-service members in getting settled and finding employment and work actively to ensure employment for rural migrant workers. More employment assistance will be provided to jobseekers facing difficulties in securing employment including people with disabilities.,1,2,1-2,0.3089,41,42,1.0244,False,,无需自动清洗 | 无需自动清洗,扎实做好退役军人就业安置工作，积极促进农民工就业，加强对残疾人等就业困难人员帮扶。,We will take solid steps to support ex-service members in getting settled and finding employment and work actively to ensure employment for rural migrant workers. More employment assistance will be provided to jobseekers facing difficulties in securing employment including people with disabilities.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,6,357,分类完善灵活就业服务保障措施，扩大新就业形态就业人员职业伤害保障试点。,We will improve services and assistance for people in flexible employment based on their type of employment and expand trials of occupational injury insurance for people in new forms of employment.,1,1,1-1,0.0134,35,31,0.8857,False,,无需自动清洗 | 无需自动清洗,分类完善灵活就业服务保障措施，扩大新就业形态就业人员职业伤害保障试点。,We will improve services and assistance for people in flexible employment based on their type of employment and expand trials of occupational injury insurance for people in new forms of employment.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,7,358,坚决纠正性别、年龄、学历等就业歧视，保障农民工工资支付，完善劳动关系协商协调机制，维护劳动者合法权益。,"We will take resolute steps against gender, age, and education discrimination in the workplace and ensure that the wages of rural migrant workers are paid. We will improve the consultation and mediation mechanisms for labor relations to protect the lawful rights and interests of workers.",1,2,1-2,0.1596,51,45,0.8824,False,,无需自动清洗 | 无需自动清洗,坚决纠正性别、年龄、学历等就业歧视，保障农民工工资支付，完善劳动关系协商协调机制，维护劳动者合法权益。,"We will take resolute steps against gender, age, and education discrimination in the workplace and ensure that the wages of rural migrant workers are paid. We will improve the consultation and mediation mechanisms for labor relations to protect the lawful rights and interests of workers.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,8,359,适应先进制造、现代服务、养老照护等领域人才需求，加强职业技能培训。,"We will enhance vocational skills training to meet job demands in sectors such as advanced manufacturing, modern services, and elderly care.",1,1,1-1,0.3172,33,21,0.6364,False,,无需自动清洗 | 无需自动清洗,适应先进制造、现代服务、养老照护等领域人才需求，加强职业技能培训。,"We will enhance vocational skills training to meet job demands in sectors such as advanced manufacturing, modern services, and elderly care.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,72,9,360,多渠道增加城乡居民收入，扩大中等收入群体规模，努力促进低收入群体增收。,"We will work to increase the incomes of urban and rural residents through multiple channels, expand the size of the middle-income group, and increase the incomes of low-income earners.",1,1,1-1,0.0533,35,29,0.8286,False,,无需自动清洗 | 无需自动清洗,多渠道增加城乡居民收入，扩大中等收入群体规模，努力促进低收入群体增收。,"We will work to increase the incomes of urban and rural residents through multiple channels, expand the size of the middle-income group, and increase the incomes of low-income earners.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,1,361,提高医疗卫生服务能力。,We will improve medical and health services.,1,1,1-1,0.2926,11,7,0.6364,False,,无需自动清洗 | 无需自动清洗,提高医疗卫生服务能力。,We will improve medical and health services.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,2,362,继续做好重点传染病防控。,We will continue work to prevent and control key infectious diseases.,1,1,1-1,0.0724,12,11,0.9167,False,,无需自动清洗 | 无需自动清洗,继续做好重点传染病防控。,We will continue work to prevent and control key infectious diseases.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,3,363,居民医保人均财政补助标准提高30元。,Government subsidies for basic medical insurance for rural and non-working urban residents will increase by an average of 30 yuan per person.,1,1,1-1,0.3135,18,21,1.1667,False,,无需自动清洗 | 无需自动清洗,居民医保人均财政补助标准提高30元。,Government subsidies for basic medical insurance for rural and non-working urban residents will increase by an average of 30 yuan per person.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,4,364,促进医保、医疗、医药协同发展和治理。,"We will promote the coordinated development and management of medical insurance, medical services, and pharmaceuticals.",1,1,1-1,0.0229,18,15,0.8333,False,,无需自动清洗 | 无需自动清洗,促进医保、医疗、医药协同发展和治理。,"We will promote the coordinated development and management of medical insurance, medical services, and pharmaceuticals.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,5,365,推动基本医疗保险省级统筹，完善国家药品集中采购制度，强化医保基金使用常态化监管，落实和完善异地就医结算。,"We will advance the unified management of basic medical insurance funds at the provincial level, improve the system for national centralized procurement of medicines, enhance regular oversight over the use of medical insurance funds, and refine the policies on settling medical expenses where they are incurred.",1,1,1-1,0.0368,52,46,0.8846,False,,无需自动清洗 | 无需自动清洗,推动基本医疗保险省级统筹，完善国家药品集中采购制度，强化医保基金使用常态化监管，落实和完善异地就医结算。,"We will advance the unified management of basic medical insurance funds at the provincial level, improve the system for national centralized procurement of medicines, enhance regular oversight over the use of medical insurance funds, and refine the policies on settling medical expenses where they are incurred.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,6,366,深化公立医院改革，以患者为中心改善医疗服务，推动检查检验结果互认。,"We will deepen the reform of public hospitals, improve medical services with a patient-centered approach, and promote mutual recognition of medical examination results between hospitals.",1,1,1-1,0.1182,33,25,0.7576,False,,无需自动清洗 | 无需自动清洗,深化公立医院改革，以患者为中心改善医疗服务，推动检查检验结果互认。,"We will deepen the reform of public hospitals, improve medical services with a patient-centered approach, and promote mutual recognition of medical examination results between hospitals.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,7,367,着眼推进分级诊疗，引导优质医疗资源下沉基层，加强县乡村医疗服务协同联动，扩大基层医疗卫生机构慢性病、常见病用药种类。加强罕见病研究、诊疗服务和用药保障。,"To promote tiered diagnosis and treatment, we will channel more high-quality medical resources toward lower-level hospitals, promote stronger county-township-village coordination in the supply of medical services, and allow prescription of a wider range of medicines for chronic diseases and common diseases in community clinics. We will strengthen research, diagnosis, and treatment of rare diseases and better ensure the supply of medicines for such diseases.",2,2,2-2,0.303,76,65,0.8553,False,,无需自动清洗 | 无需自动清洗,着眼推进分级诊疗，引导优质医疗资源下沉基层，加强县乡村医疗服务协同联动，扩大基层医疗卫生机构慢性病、常见病用药种类。加强罕见病研究、诊疗服务和用药保障。,"To promote tiered diagnosis and treatment, we will channel more high-quality medical resources toward lower-level hospitals, promote stronger county-township-village coordination in the supply of medical services, and allow prescription of a wider range of medicines for chronic diseases and common diseases in community clinics. We will strengthen research, diagnosis, and treatment of rare diseases and better ensure the supply of medicines for such diseases.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,8,368,加快补齐儿科、老年医学、精神卫生、医疗护理等服务短板，加强全科医生培养培训。促进中医药传承创新，加强中医优势专科建设。,"We will act faster to shore up weak links in services such as pediatrics, geriatrics, mental health, and nursing and strengthen the training of general practitioners. We will promote the preservation and innovative development of traditional Chinese medicine (TCM) and strengthen specialty branches that draw on the strengths of TCM.",2,2,2-2,0.3061,59,50,0.8475,False,,无需自动清洗 | 无需自动清洗,加快补齐儿科、老年医学、精神卫生、医疗护理等服务短板，加强全科医生培养培训。促进中医药传承创新，加强中医优势专科建设。,"We will act faster to shore up weak links in services such as pediatrics, geriatrics, mental health, and nursing and strengthen the training of general practitioners. We will promote the preservation and innovative development of traditional Chinese medicine (TCM) and strengthen specialty branches that draw on the strengths of TCM.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,9,369,完善疾病预防控制体系。,We will improve the system for disease prevention and control.,1,1,1-1,0.0641,11,10,0.9091,False,,无需自动清洗 | 无需自动清洗,完善疾病预防控制体系。,We will improve the system for disease prevention and control.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,73,10,370,深入开展健康中国行动和爱国卫生运动，筑牢人民群众健康防线。,We will advance the Healthy China Initiative and patriotic health campaigns and build a strong line of defense to protect people's health.,1,1,1-1,0.1169,29,22,0.7586,False,,无需自动清洗 | 无需自动清洗,深入开展健康中国行动和爱国卫生运动，筑牢人民群众健康防线。,We will advance the Healthy China Initiative and patriotic health campaigns and build a strong line of defense to protect people's health.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,1,371,加强社会保障和服务。,We will enhance social security and social services.,1,1,1-1,0.0558,10,8,0.8,False,,无需自动清洗 | 无需自动清洗,加强社会保障和服务。,We will enhance social security and social services.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,2,372,实施积极应对人口老龄化国家战略。,We will pursue a proactive national strategy in response to population aging.,1,1,1-1,0.1204,16,12,0.75,False,,无需自动清洗 | 无需自动清洗,实施积极应对人口老龄化国家战略。,We will pursue a proactive national strategy in response to population aging.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,3,373,城乡居民基础养老金月最低标准提高20元，继续提高退休人员基本养老金，完善养老保险全国统筹。,The minimum basic old-age benefits for rural and non-working urban residents will be raised by 20 yuan per month. We will continue to increase basic pensions for retirees and improve the unified national management system for basic old-age insurance funds.,1,2,1-2,0.1742,45,39,0.8667,False,,无需自动清洗 | 无需自动清洗,城乡居民基础养老金月最低标准提高20元，继续提高退休人员基本养老金，完善养老保险全国统筹。,The minimum basic old-age benefits for rural and non-working urban residents will be raised by 20 yuan per month. We will continue to increase basic pensions for retirees and improve the unified national management system for basic old-age insurance funds.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,4,374,在全国实施个人养老金制度，积极发展第三支柱养老保险。,We will implement the private pension system nationwide and encourage the development of third-pillar pension plans.,1,1,1-1,0.3182,26,16,0.6154,False,,无需自动清洗 | 无需自动清洗,在全国实施个人养老金制度，积极发展第三支柱养老保险。,We will implement the private pension system nationwide and encourage the development of third-pillar pension plans.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,5,375,做好退役军人、军属和其他优抚对象服务保障。,"We will ensure services and support for veterans, military families, and other entitled groups.",1,1,1-1,0.2381,21,14,0.6667,False,,无需自动清洗 | 无需自动清洗,做好退役军人、军属和其他优抚对象服务保障。,"We will ensure services and support for veterans, military families, and other entitled groups.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,6,376,加强城乡社区养老服务网络建设，加大农村养老服务补短板力度。,We will step up the development of elderly care networks in urban and rural communities and redouble efforts to strengthen elderly care services in rural areas.,1,1,1-1,0.0581,29,26,0.8966,False,,无需自动清洗 | 无需自动清洗,加强城乡社区养老服务网络建设，加大农村养老服务补短板力度。,We will step up the development of elderly care networks in urban and rural communities and redouble efforts to strengthen elderly care services in rural areas.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,7,377,加强老年用品和服务供给，大力发展银发经济。,"More products and services for senior citizens will be provided, and a further push will be made to develop the silver economy.",1,1,1-1,0.2138,21,22,1.0476,False,,无需自动清洗 | 无需自动清洗,加强老年用品和服务供给，大力发展银发经济。,"More products and services for senior citizens will be provided, and a further push will be made to develop the silver economy.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,8,378,推进建立长期护理保险制度。,We will move ahead with establishing insurance schemes for long-term care.,1,1,1-1,0.0003,13,11,0.8462,False,,无需自动清洗 | 无需自动清洗,推进建立长期护理保险制度。,We will move ahead with establishing insurance schemes for long-term care.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,9,379,健全生育支持政策，优化生育假期制度，完善经营主体用工成本合理共担机制，多渠道增加托育服务供给，减轻家庭生育、养育、教育负担。,"We will improve policies to boost birth rates by refining parental leave policies, improving the mechanism for sharing the related labor costs of employers, and increasing the supply of childcare services through multiple channels. These steps will reduce the costs of giving birth and raising and educating children.",1,2,1-2,0.2386,62,48,0.7742,False,,无需自动清洗 | 无需自动清洗,健全生育支持政策，优化生育假期制度，完善经营主体用工成本合理共担机制，多渠道增加托育服务供给，减轻家庭生育、养育、教育负担。,"We will improve policies to boost birth rates by refining parental leave policies, improving the mechanism for sharing the related labor costs of employers, and increasing the supply of childcare services through multiple channels. These steps will reduce the costs of giving birth and raising and educating children.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,10,380,做好留守儿童和困境儿童关爱救助。,We will ensure that left-behind children in rural areas and children in need receive adequate care and assistance.,1,1,1-1,0.2851,16,18,1.125,False,,无需自动清洗 | 无需自动清洗,做好留守儿童和困境儿童关爱救助。,We will ensure that left-behind children in rural areas and children in need receive adequate care and assistance.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,11,381,加强残疾预防和康复服务，完善重度残疾人托养照护政策。,"We will strengthen disability prevention, provide better rehabilitation services for people with disabilities, and improve policies for providing care to people suffering from severe disabilities.",1,1,1-1,0.1281,26,25,0.9615,False,,无需自动清洗 | 无需自动清洗,加强残疾预防和康复服务，完善重度残疾人托养照护政策。,"We will strengthen disability prevention, provide better rehabilitation services for people with disabilities, and improve policies for providing care to people suffering from severe disabilities.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,74,12,382,健全分层分类的社会救助体系，统筹防止返贫和低收入人口帮扶政策，把民生兜底保障安全网织密扎牢。,The multi-tiered and categorized social assistance system will be improved. We will coordinate policies on preventing a relapse into poverty and providing assistance to low-income groups so as to strengthen the safety net for ensuring the basic needs of the people.,1,2,1-2,0.2023,46,41,0.8913,False,,无需自动清洗 | 无需自动清洗,健全分层分类的社会救助体系，统筹防止返贫和低收入人口帮扶政策，把民生兜底保障安全网织密扎牢。,The multi-tiered and categorized social assistance system will be improved. We will coordinate policies on preventing a relapse into poverty and providing assistance to low-income groups so as to strengthen the safety net for ensuring the basic needs of the people.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,1,383,丰富人民群众精神文化生活。,We will enrich people's intellectual and cultural lives.,1,1,1-1,0.244,13,8,0.6154,False,,无需自动清洗 | 无需自动清洗,丰富人民群众精神文化生活。,We will enrich people's intellectual and cultural lives.,无需自动清洗,无需自动清洗
